id,execution_date,sku,ds,yhat,yhat_lower,yhat_upper,model_version,created_at
798a18da-13ce-4452-958e-f03f94ad29fb,2026-02-21,SKU-002,2026-07-28,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
79bc4f3a-209c-4f3a-a738-dd9e0126801d,2026-02-21,SKU-003,2026-04-14,266,0,797,prophet-v2.0,2026-02-21 15:43:38.495505+00
7a8d98ab-0eca-4981-9c64-e1ffa438eb71,2026-02-21,SKU-001,2026-05-04,198,94,293,prophet-v2.0,2026-02-21 15:43:38.13395+00
7aa146fa-d18a-4fa1-8acc-f1629c37acdb,2026-02-21,SKU-001,2026-02-12,200,91,307,prophet-v2.0,2026-02-21 15:43:38.13395+00
7ade7c37-6302-4019-a240-ff27440e79e1,2026-02-21,SKU-001,2026-08-26,172,78,279,prophet-v2.0,2026-02-21 15:43:38.13395+00
7b527bd6-33ef-4006-9d71-c2804ef6a12b,2026-02-21,SKU-001,2026-01-25,195,89,300,prophet-v2.0,2026-02-21 15:43:38.13395+00
7b539fb3-d215-48c4-b374-ff068d3e9c15,2026-02-21,SKU-002,2026-05-10,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
7b77e954-616e-4d50-8366-b45523519683,2026-02-21,SKU-001,2026-03-19,189,91,294,prophet-v2.0,2026-02-21 15:43:38.13395+00
7b7893e3-4a3e-41d4-89eb-e4ac0f1d5b30,2026-02-21,SKU-002,2026-09-21,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
7b87256a-214e-43ae-bce1-dc247d1fd76e,2026-02-21,SKU-002,2026-02-12,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
7bb93ab9-8c07-4c9b-9c7f-86308459d77d,2026-02-21,SKU-001,2026-09-17,189,91,287,prophet-v2.0,2026-02-21 15:43:38.13395+00
7c1932af-d352-43a5-b676-ed83542dfeaf,2026-02-21,SKU-001,2026-09-10,196,86,307,prophet-v2.0,2026-02-21 15:43:38.13395+00
7c4ef500-f51a-4686-a7b6-dfd33856df05,2026-02-21,SKU-003,2026-05-24,378,0,902,prophet-v2.0,2026-02-21 15:43:38.495505+00
7c50640b-6890-443b-b1aa-88d61fe314b3,2026-02-21,SKU-002,2026-02-10,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
7ca7b623-7d13-474a-979b-94f21ce0d172,2026-02-21,SKU-002,2026-05-05,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
7cbfd23d-c8dc-4556-8fd5-a78830e4784b,2026-02-21,SKU-002,2026-05-26,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
7d0326d0-9872-4ee1-abd9-d91fbb2b21a1,2026-02-21,SKU-001,2026-09-27,190,88,288,prophet-v2.0,2026-02-21 15:43:38.13395+00
7d3aac40-962b-46d7-93bc-348dfe0caa75,2026-02-21,SKU-002,2026-12-13,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
7d4a7506-9be0-4382-bf1b-205384866fbd,2026-02-21,SKU-002,2026-11-11,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
7dcf4693-a1d5-4c67-af56-393661d3a90e,2026-02-21,SKU-003,2026-08-02,356,0,869,prophet-v2.0,2026-02-21 15:43:38.495505+00
7e15c287-01d4-4be7-9cda-9521daeaa0f4,2026-02-21,SKU-001,2026-03-23,194,93,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
7e416bb0-ec20-4a80-88a0-34dd96e9947a,2026-02-21,SKU-002,2026-12-06,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
7e54efd3-c40b-40f0-b471-71e48f4b0162,2026-02-21,SKU-003,2026-01-27,0,0,505,prophet-v2.0,2026-02-21 15:43:38.495505+00
7e8c9e96-eefa-4048-976f-c81bcfb69068,2026-02-21,SKU-001,2026-05-12,187,86,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
7eb32afd-4075-4c3c-b2ec-249589b6dc04,2026-02-21,SKU-002,2026-02-14,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
7edba97d-ac40-4d02-92cc-e335f59ef1e2,2026-02-21,SKU-002,2026-06-20,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
7f0ea0bd-a503-4815-a63d-e9b638ff82ac,2026-02-21,SKU-001,2026-06-15,193,93,288,prophet-v2.0,2026-02-21 15:43:38.13395+00
7fd130d5-065d-4d23-b06e-025e07a00705,2026-02-21,SKU-003,2026-07-04,461,0,950,prophet-v2.0,2026-02-21 15:43:38.495505+00
803a25da-95b0-41f9-be78-c774e95e2779,2026-02-21,SKU-001,2026-05-24,206,108,303,prophet-v2.0,2026-02-21 15:43:38.13395+00
806fa386-bd16-4bb9-8245-9250fbb7f8ac,2026-02-21,SKU-001,2026-02-22,192,90,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
80e31377-8688-4cbe-b644-bdc0089dde4f,2026-02-21,SKU-002,2026-09-12,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
811add93-5aff-4b01-8f1b-239614fa1f35,2026-02-21,SKU-001,2026-09-26,185,89,287,prophet-v2.0,2026-02-21 15:43:38.13395+00
814a70e4-6f70-49c3-bd93-1d516490648b,2026-02-21,SKU-003,2026-09-04,285,0,827,prophet-v2.0,2026-02-21 15:43:38.495505+00
81c1e8d0-e0cc-4e5b-bafe-122bf5924614,2026-02-21,SKU-001,2026-11-22,331,230,431,prophet-v2.0,2026-02-21 15:43:38.13395+00
81c3c2f5-e14a-4231-aacf-a4196ca42097,2026-02-21,SKU-003,2026-05-20,478,0,1002,prophet-v2.0,2026-02-21 15:43:38.495505+00
82818ccc-bc06-49fb-bd04-ee6396f06e7f,2026-02-21,SKU-002,2026-12-10,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
82f5ae19-483f-4039-8dce-6747eb227dcc,2026-02-21,SKU-002,2026-09-25,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
833d9b2c-c72c-4bed-97da-c542c1d2e3c1,2026-02-21,SKU-001,2026-10-28,150,48,254,prophet-v2.0,2026-02-21 15:43:38.13395+00
8358af72-344f-4089-b594-2e8ba4fa4cee,2026-02-21,SKU-002,2026-03-10,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
836e4714-cc7c-4c08-81f7-958fb45272b1,2026-02-21,SKU-002,2026-09-01,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
83bb2064-6f5c-46a7-8924-6e860491ffc5,2026-02-21,SKU-002,2026-09-04,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
83fd3dda-701b-48a8-9c61-fa5c4cd51628,2026-02-21,SKU-003,2026-08-13,369,0,921,prophet-v2.0,2026-02-21 15:43:38.495505+00
84166cc4-a2b1-4a4c-8c77-b5554e390991,2026-02-21,SKU-001,2026-03-03,174,67,281,prophet-v2.0,2026-02-21 15:43:38.13395+00
845791f0-bd43-4544-9ef4-bb7e5c8edcbf,2026-02-21,SKU-003,2026-01-06,8,0,519,prophet-v2.0,2026-02-21 15:43:38.495505+00
84bf29bf-c14c-407a-842d-5fae6a75247f,2026-02-21,SKU-003,2026-07-22,509,0,1054,prophet-v2.0,2026-02-21 15:43:38.495505+00
84c0b97e-6164-43ee-bf07-beb9e77f21c1,2026-02-21,SKU-001,2026-06-29,205,104,310,prophet-v2.0,2026-02-21 15:43:38.13395+00
84c40f14-0620-4a8f-aae2-b80b0c2c2257,2026-02-21,SKU-001,2026-06-20,195,106,301,prophet-v2.0,2026-02-21 15:43:38.13395+00
84cf5686-bf43-4568-8ea4-f918312efcd5,2026-02-21,SKU-001,2026-02-07,205,113,305,prophet-v2.0,2026-02-21 15:43:38.13395+00
855871bd-505f-4b7b-a9f6-055a2b42d203,2026-02-21,SKU-002,2026-10-02,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
85c73572-2f81-4552-902b-66235bcaa37b,2026-02-21,SKU-002,2026-07-26,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
85ef0b1a-be8f-4760-bec0-bf16bf7ce935,2026-02-21,SKU-001,2026-02-08,211,116,309,prophet-v2.0,2026-02-21 15:43:38.13395+00
86023aa5-e21a-4818-9abf-d051dc625588,2026-02-21,SKU-001,2026-10-30,152,46,261,prophet-v2.0,2026-02-21 15:43:38.13395+00
8622a442-12a1-42e4-8130-c4f6e8b178a6,2026-02-21,SKU-002,2026-11-03,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
863e3a21-e385-4b1b-a41b-aad3ba6f0a28,2026-02-21,SKU-001,2026-03-15,200,98,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
86670a7b-664c-466c-8e98-57f8a03b5cd0,2026-02-21,SKU-003,2026-03-14,111,0,601,prophet-v2.0,2026-02-21 15:43:38.495505+00
867c22bd-8997-4587-9c20-9597f79b2f25,2026-02-21,SKU-003,2026-11-21,18,0,546,prophet-v2.0,2026-02-21 15:43:38.659496+00
8686705a-0c37-44e6-910d-d0cc23a70af5,2026-02-21,SKU-002,2026-03-22,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
86cb0d55-c38a-4b24-ab57-c00e48ade97f,2026-02-21,SKU-001,2026-06-05,193,90,289,prophet-v2.0,2026-02-21 15:43:38.13395+00
8706cd99-13ab-4a69-82ab-39b0124f00f1,2026-02-21,SKU-002,2026-07-10,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
872cc50f-6fb3-4cf8-8f70-c9ea13f32f31,2026-02-21,SKU-002,2026-04-29,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
87553bc1-d296-4aef-b220-15c860c2c256,2026-02-21,SKU-002,2026-08-22,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
8793d29c-920a-4288-8f80-50a5fed307f4,2026-02-21,SKU-003,2026-06-08,472,0,983,prophet-v2.0,2026-02-21 15:43:38.495505+00
87d061a7-dace-4b9c-8734-26a748e858a7,2026-02-21,SKU-003,2026-03-29,254,0,752,prophet-v2.0,2026-02-21 15:43:38.495505+00
87f2d0d1-25e9-4607-b5a1-f260aea91afd,2026-02-21,SKU-002,2026-02-08,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
885c20f5-1d4b-49f8-a559-d73a83839db7,2026-02-21,SKU-001,2026-08-05,189,85,283,prophet-v2.0,2026-02-21 15:43:38.13395+00
89163a1e-76f6-423f-8818-854026b34d45,2026-02-21,SKU-003,2026-04-09,278,0,782,prophet-v2.0,2026-02-21 15:43:38.495505+00
89183b27-cb35-44b4-8e86-a78f93a74632,2026-02-21,SKU-001,2026-02-21,189,88,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
891b1951-1957-4689-972c-8d9f72dbe96b,2026-02-21,SKU-003,2026-07-12,435,0,955,prophet-v2.0,2026-02-21 15:43:38.495505+00
899cb9d7-6722-4bba-9c92-1272bcb949e2,2026-02-21,SKU-003,2026-07-23,413,0,942,prophet-v2.0,2026-02-21 15:43:38.495505+00
89dc2181-9fa8-4094-b016-006d5e621126,2026-02-21,SKU-001,2026-06-07,194,100,295,prophet-v2.0,2026-02-21 15:43:38.13395+00
89e09c77-f413-4206-b830-313b554aca8d,2026-02-21,SKU-003,2026-10-15,119,0,609,prophet-v2.0,2026-02-21 15:43:38.659496+00
8a1f2016-2516-4896-9eef-71fe4a2e3806,2026-02-21,SKU-003,2026-05-25,400,0,980,prophet-v2.0,2026-02-21 15:43:38.495505+00
8aa54d3c-9d01-411e-8c13-b4aee59a4db1,2026-02-21,SKU-003,2026-06-03,557,70,1064,prophet-v2.0,2026-02-21 15:43:38.495505+00
8b4531fe-928a-4a8a-ad09-5d451f4b6234,2026-02-21,SKU-001,2026-01-29,187,84,282,prophet-v2.0,2026-02-21 15:43:38.13395+00
8b6faed4-c328-498e-bc68-90c96def3c5d,2026-02-21,SKU-002,2026-10-07,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
8b787e3f-cfe5-4ed2-84a3-bfc88efe79a4,2026-02-21,SKU-001,2026-01-03,209,113,317,prophet-v2.0,2026-02-21 15:43:38.13395+00
8b7e61d9-2653-4e0f-8cf3-188445f5d4b8,2026-02-21,SKU-001,2026-06-26,202,101,302,prophet-v2.0,2026-02-21 15:43:38.13395+00
8c1950fe-e6f8-4d90-b3fd-b17df3e47966,2026-02-21,SKU-001,2026-07-01,194,97,296,prophet-v2.0,2026-02-21 15:43:38.13395+00
8c5c49bc-19fd-494a-9854-9dc179dfad3b,2026-02-21,SKU-003,2026-09-07,269,0,804,prophet-v2.0,2026-02-21 15:43:38.495505+00
8c72b9d7-1fa1-4058-a0ce-21e9251f3e0a,2026-02-21,SKU-001,2026-03-04,176,82,276,prophet-v2.0,2026-02-21 15:43:38.13395+00
8d1facee-8873-4c74-ae7b-26e4b478da2d,2026-02-21,SKU-003,2026-08-06,378,0,912,prophet-v2.0,2026-02-21 15:43:38.495505+00
8d59a535-bb7b-4009-8ce3-d00a768b29ac,2026-02-21,SKU-001,2026-03-01,185,79,283,prophet-v2.0,2026-02-21 15:43:38.13395+00
8d6a443b-e142-40ac-8bda-3cff94a4e4e0,2026-02-21,SKU-003,2026-09-02,381,0,880,prophet-v2.0,2026-02-21 15:43:38.495505+00
8d71936f-b2df-4442-ba97-210025a561d4,2026-02-21,SKU-001,2026-11-13,234,139,341,prophet-v2.0,2026-02-21 15:43:38.13395+00
8dee7bcd-be0d-4fc2-ae35-f5ade1c58cd0,2026-02-21,SKU-002,2026-06-13,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
8e9b6b49-874b-459a-980d-4d9b3fc1655f,2026-02-21,SKU-002,2026-07-17,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
8ee0def0-0637-466a-9370-9086eebc2054,2026-02-21,SKU-003,2026-04-22,431,0,938,prophet-v2.0,2026-02-21 15:43:38.495505+00
8f50a71a-bbb3-43f1-b793-aa96b5e7e94e,2026-02-21,SKU-001,2026-12-04,289,187,388,prophet-v2.0,2026-02-21 15:43:38.13395+00
8f5d1074-760a-4fc8-b299-21e9dfa0c190,2026-02-21,SKU-002,2026-07-23,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
90030876-96b8-4745-bf11-4d4085d4ccd7,2026-02-21,SKU-002,2026-06-01,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
90148b9f-23b7-4f1a-8700-ee5668efffd9,2026-02-21,SKU-003,2026-03-13,105,0,674,prophet-v2.0,2026-02-21 15:43:38.495505+00
903f571b-75f1-40ef-868a-5c1255cf723e,2026-02-21,SKU-002,2026-09-10,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
90a0916e-775b-4a8d-a8cf-7cd98c34cb61,2026-02-21,SKU-001,2026-06-22,201,98,307,prophet-v2.0,2026-02-21 15:43:38.13395+00
9112e846-7028-4303-ac02-668531b573f7,2026-02-21,SKU-002,2026-06-23,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
911d943e-ac4c-4af4-afd6-dcff98d9e2c0,2026-02-21,SKU-001,2026-11-05,153,54,248,prophet-v2.0,2026-02-21 15:43:38.13395+00
9146f80b-efcc-4bd0-a0cc-a2c4ca309e4a,2026-02-21,SKU-001,2026-11-19,297,199,399,prophet-v2.0,2026-02-21 15:43:38.13395+00
9162c157-a5df-4157-8867-62379af682ce,2026-02-21,SKU-003,2026-03-18,258,0,782,prophet-v2.0,2026-02-21 15:43:38.495505+00
917feb81-e47f-4bf9-9421-3feeb5c2fe50,2026-02-21,SKU-003,2026-03-03,116,0,617,prophet-v2.0,2026-02-21 15:43:38.495505+00
91d0288e-35a2-426b-afcc-8b7fa49e78dc,2026-02-21,SKU-001,2026-02-19,188,90,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
91e0507f-28e6-4477-b7bf-51d63ae3dc9c,2026-02-21,SKU-003,2026-01-23,0,0,458,prophet-v2.0,2026-02-21 15:43:38.495505+00
922d3b50-4c00-4202-b4be-ceb51d8dad69,2026-02-21,SKU-003,2026-10-22,109,0,614,prophet-v2.0,2026-02-21 15:43:38.659496+00
923810cc-28d6-46dd-8bd4-4ce1ce55e0af,2026-02-21,SKU-001,2026-07-03,199,99,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
9295f225-df28-4dcb-ac0c-af2a5e394456,2026-02-21,SKU-001,2026-12-19,154,54,251,prophet-v2.0,2026-02-21 15:43:38.13395+00
92a532f5-374e-436d-8206-0f27e25cfca8,2026-02-21,SKU-002,2026-02-27,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
92af9378-cd40-4323-af9d-734fff2fe6f1,2026-02-21,SKU-001,2026-08-24,180,82,285,prophet-v2.0,2026-02-21 15:43:38.13395+00
92b31c6f-c898-40bc-8f47-91cf5aad132d,2026-02-21,SKU-003,2026-03-16,130,0,640,prophet-v2.0,2026-02-21 15:43:38.495505+00
92e7342a-a91a-4b71-833d-53b15a03332f,2026-02-21,SKU-002,2026-06-28,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
92eec9af-3024-4e6b-ae47-9114f1751809,2026-02-21,SKU-003,2026-07-02,463,0,967,prophet-v2.0,2026-02-21 15:43:38.495505+00
92f64c45-48c3-4603-bc01-2f74afd16ad7,2026-02-21,SKU-002,2026-05-27,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
931fca41-b2b6-4e4a-90ed-f09b5ace8e57,2026-02-21,SKU-002,2026-02-04,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
938efafe-b684-4173-8f4b-351d65c99e39,2026-02-21,SKU-002,2026-02-21,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
93991104-a4ff-4a30-9ae3-8af413925e4b,2026-02-21,SKU-001,2026-06-01,200,103,300,prophet-v2.0,2026-02-21 15:43:38.13395+00
93ad4218-cb60-469c-9c7f-c2d15cee5c0e,2026-02-21,SKU-001,2026-07-14,170,67,273,prophet-v2.0,2026-02-21 15:43:38.13395+00
93e436be-0a23-4852-98cf-4316851d5e02,2026-02-21,SKU-003,2026-05-29,436,0,941,prophet-v2.0,2026-02-21 15:43:38.495505+00
93eee908-db12-496d-8879-46d49303a76d,2026-02-21,SKU-003,2026-08-30,273,0,787,prophet-v2.0,2026-02-21 15:43:38.495505+00
94c5e3c1-c8d6-42c7-b637-b26bee59a7be,2026-02-21,SKU-002,2026-01-18,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
9524893e-233c-4b51-a81b-3ee89fefd48c,2026-02-21,SKU-003,2026-02-22,302,0,830,prophet-v2.0,2026-02-21 15:43:38.495505+00
9550bc3c-77ae-4eda-8de3-72bc7a6c3a67,2026-02-21,SKU-001,2026-05-10,198,102,309,prophet-v2.0,2026-02-21 15:43:38.13395+00
96020d0d-90d9-4f3c-97e0-e3d0fb7f1960,2026-02-21,SKU-003,2026-06-24,549,53,1083,prophet-v2.0,2026-02-21 15:43:38.495505+00
9634cda4-6a2f-40d7-91b6-e81aa67ff7a2,2026-02-21,SKU-002,2026-02-28,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
9689926b-934b-4804-b98e-fdc9567516b0,2026-02-21,SKU-003,2026-10-11,91,0,574,prophet-v2.0,2026-02-21 15:43:38.659496+00
96af2ad8-a9fe-4513-975b-0e0e29ea0eed,2026-02-21,SKU-002,2026-08-10,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
96fc84b1-bf3b-4f55-be61-f6ba88dda013,2026-02-21,SKU-001,2026-04-06,178,74,281,prophet-v2.0,2026-02-21 15:43:38.13395+00
97332ba9-ec58-4026-b5b0-2a3d9c7fb976,2026-02-21,SKU-001,2026-07-16,168,64,265,prophet-v2.0,2026-02-21 15:43:38.13395+00
9763fc5a-5f25-439c-87d9-e7744fdca95b,2026-02-21,SKU-003,2026-12-09,45,0,548,prophet-v2.0,2026-02-21 15:43:38.659496+00
97c419ef-4ba8-4873-807a-bd64fa114761,2026-02-21,SKU-003,2026-10-29,65,0,586,prophet-v2.0,2026-02-21 15:43:38.659496+00
97daea6b-4b0a-412d-83df-e23b7d2ed5db,2026-02-21,SKU-001,2026-02-23,189,86,283,prophet-v2.0,2026-02-21 15:43:38.13395+00
97f8f8db-75be-4708-ad0d-bf0be1c46469,2026-02-21,SKU-001,2026-01-17,201,105,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
9806c7fe-9aec-4052-95ba-7544a3c524c3,2026-02-21,SKU-001,2026-06-27,201,112,309,prophet-v2.0,2026-02-21 15:43:38.13395+00
982bab4a-46cc-49c0-9ddc-0cb4d50b6617,2026-02-21,SKU-002,2026-05-24,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
9849bb08-8dab-4462-9f10-0a99ca5a0bf0,2026-02-21,SKU-002,2026-06-19,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
990878a7-1927-456e-85e0-7fd3181be405,2026-02-21,SKU-003,2026-12-04,0,0,464,prophet-v2.0,2026-02-21 15:43:38.659496+00
99164541-0994-4da8-8e08-59ce9eafa6f8,2026-02-21,SKU-002,2026-04-05,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
9929cb2e-bb01-4e5b-b147-402f3751427a,2026-02-21,SKU-002,2026-11-27,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9954946b-f685-4c67-9467-2cd0f096fc5c,2026-02-21,SKU-001,2026-09-01,183,77,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
9976d068-9a94-4a75-a381-b49e94e34f71,2026-02-21,SKU-001,2026-09-15,192,85,297,prophet-v2.0,2026-02-21 15:43:38.13395+00
998a5b31-d17b-4f0c-b472-4725951f462d,2026-02-21,SKU-002,2026-08-12,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
99963022-4fca-471d-849a-59b8f0eb8a7e,2026-02-21,SKU-003,2026-10-18,93,0,631,prophet-v2.0,2026-02-21 15:43:38.659496+00
999907ce-a83b-45d7-bff4-d9f81515df9e,2026-02-21,SKU-002,2026-10-11,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
99b797dc-0340-4cf3-8bdc-a1473cae88fb,2026-02-21,SKU-002,2026-09-24,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9a480ded-501d-48af-8e28-4023b9c2541c,2026-02-21,SKU-001,2026-08-08,194,96,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
9a535dbc-537c-4896-9b24-5c97113dae25,2026-02-21,SKU-001,2026-03-02,184,93,285,prophet-v2.0,2026-02-21 15:43:38.13395+00
9acfbc67-214b-435b-8f6e-30826f84125b,2026-02-21,SKU-003,2026-06-30,441,0,975,prophet-v2.0,2026-02-21 15:43:38.495505+00
9ada7cc2-5853-4a0e-b521-98ae99251402,2026-02-21,SKU-003,2026-01-11,0,0,473,prophet-v2.0,2026-02-21 15:43:38.495505+00
9af3dac5-7bf8-4699-b747-0fcb3e19012c,2026-02-21,SKU-002,2026-03-27,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
9b03a3ca-d298-49a8-ad4d-7e78cc0ee777,2026-02-21,SKU-002,2026-10-24,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9b21c265-e8b4-4c97-bfae-4c846b640356,2026-02-21,SKU-002,2026-02-06,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
9b886061-e5f0-4a06-ba9f-8105185622bc,2026-02-21,SKU-002,2026-07-22,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9ba54c4e-35d0-41e7-a0de-e93fc1fbd92d,2026-02-21,SKU-002,2026-11-25,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
9bc87256-6bab-4e2c-9032-55f3e3fb3cca,2026-02-21,SKU-003,2026-07-15,543,47,1035,prophet-v2.0,2026-02-21 15:43:38.495505+00
9c487cb3-add5-4498-8adc-ac9ab295b3b7,2026-02-21,SKU-001,2026-09-07,204,99,299,prophet-v2.0,2026-02-21 15:43:38.13395+00
9c4d44ef-2700-4a15-983e-95d8da16ee24,2026-02-21,SKU-003,2026-02-24,264,0,784,prophet-v2.0,2026-02-21 15:43:38.495505+00
9c7c4b12-25d7-4188-8f7a-df8ee81f45f9,2026-02-21,SKU-003,2026-06-14,452,0,962,prophet-v2.0,2026-02-21 15:43:38.495505+00
9c949e5b-6292-4ee3-8a5d-99a4601c075a,2026-02-21,SKU-003,2026-10-09,118,0,663,prophet-v2.0,2026-02-21 15:43:38.659496+00
9d5189ca-ca26-47a8-9902-8bba267b205f,2026-02-21,SKU-001,2026-10-27,154,53,255,prophet-v2.0,2026-02-21 15:43:38.13395+00
9d750498-97c6-4791-99f5-2598a88494f1,2026-02-21,SKU-003,2026-01-15,0,0,473,prophet-v2.0,2026-02-21 15:43:38.495505+00
9d8dfccd-c4f1-4cef-98e7-82bffd8fa509,2026-02-21,SKU-003,2026-05-31,423,0,982,prophet-v2.0,2026-02-21 15:43:38.495505+00
9d957b5e-2477-4631-be88-a40f7161789e,2026-02-21,SKU-003,2026-11-08,0,0,522,prophet-v2.0,2026-02-21 15:43:38.659496+00
9da18702-4221-4bcb-8c9a-4aa31da16353,2026-02-21,SKU-003,2026-08-27,311,0,826,prophet-v2.0,2026-02-21 15:43:38.495505+00
9dc53de2-2d15-4e88-b096-2e6a9608025d,2026-02-21,SKU-002,2026-09-30,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9e0b23aa-e45d-4dc2-91d5-6aa290ddb5d3,2026-02-21,SKU-003,2026-02-04,313,0,833,prophet-v2.0,2026-02-21 15:43:38.495505+00
9e2ba496-23bf-4c51-add7-99c635c6bcc5,2026-02-21,SKU-002,2026-09-20,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9e40c6bd-5b57-4328-b3db-9ecfde61deec,2026-02-21,SKU-003,2026-08-16,335,0,873,prophet-v2.0,2026-02-21 15:43:38.495505+00
9e6e02c4-e722-4cd8-9125-566054512a14,2026-02-21,SKU-001,2026-11-07,171,71,269,prophet-v2.0,2026-02-21 15:43:38.13395+00
9ec7522f-f9a5-4c18-8069-049b11d5d4f4,2026-02-21,SKU-003,2026-05-16,377,0,917,prophet-v2.0,2026-02-21 15:43:38.495505+00
9f4043c3-8f8e-4b33-bdfb-1ebe505fefd8,2026-02-21,SKU-001,2026-10-23,182,82,282,prophet-v2.0,2026-02-21 15:43:38.13395+00
9f48ca0b-abed-41a1-82a6-4603ac6bc927,2026-02-21,SKU-001,2026-07-28,179,71,287,prophet-v2.0,2026-02-21 15:43:38.13395+00
9f4a237e-d064-4b7f-a931-a9b55faa48ca,2026-02-21,SKU-003,2026-10-24,96,0,587,prophet-v2.0,2026-02-21 15:43:38.659496+00
9f4fb861-fbea-41fe-bd85-537701242c8f,2026-02-21,SKU-002,2026-07-14,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
9faaffd3-2c6f-4813-ac6a-fd38f04f5e8a,2026-02-21,SKU-001,2026-04-16,183,81,282,prophet-v2.0,2026-02-21 15:43:38.13395+00
a006a2f8-b7b5-48a6-b9ac-6800a0f7131c,2026-02-21,SKU-001,2026-03-27,185,83,286,prophet-v2.0,2026-02-21 15:43:38.13395+00
a0654981-9291-43a5-8b2c-046ef521d5b2,2026-02-21,SKU-002,2026-02-17,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
a0996ef3-1fd1-4347-ab01-d4d528c360a2,2026-02-21,SKU-001,2026-02-27,182,93,286,prophet-v2.0,2026-02-21 15:43:38.13395+00
a0b97bb9-2dc2-4dda-b96c-01ba89b6044b,2026-02-21,SKU-003,2026-01-18,0,0,404,prophet-v2.0,2026-02-21 15:43:38.495505+00
